term,period,meetingno,temp_meeting_no,billn,billcontent,billresult,url,date
6,3,13,0,2,決議：本項所列各案照第6屆第1會期第14次會議原決定處理。【經在場委員201人，贊成復議案通過者95人，反對者105人，少數不通過，並採記名表決方式，表決結果名單附後(二)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/13/LCEWC03_060313.htm,"095/05/12, 095/05/16"
6,3,13,0,3,決議：本項所列各案照第6屆第2會期第4次會議原決定處理。【經在場委員204人，贊成復議案通過者86人，反對者116人，少數不通過，並採記名表決方式，表決結果名單附後(三)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/13/LCEWC03_060313.htm,"095/05/12, 095/05/16"
6,3,13,0,4,決議：本項照第6屆第3會期第11次會議原決定處理。【經在場委員203人，贊成復議案通過者94人，反對者107人，少數不通過，並採記名表決方式，表決結果名單附後(四)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/13/LCEWC03_060313.htm,"095/05/12, 095/05/16"
6,3,13,0,5,一、本院民進黨黨團，擬請將國民黨黨團針對第三會期第十次會議所列報告事項第七十七案及第七十八案所提之復議案，增列為本次會議討論事項第五案，經表決未獲通過。【在場委員202人，贊成者96人，反對者105人，少數不通過，並採記名表決方式，表決結果名單附後(五)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/13/LCEWC03_060313.htm,"095/05/12, 095/05/16"
6,3,10,0,1,一、本院親民黨黨團、國民黨黨團，針對本院第6屆第3會期第4次會議議事日程所列報告事項第九十七案，總統府函，為本院第6屆第2會期審議95年度中央政府總預算案，通過決議凍結該府部分歲出預算，請專案報告計2案，為使該府業務能順利推動，請安排報告日程之決定，提出復議，請公決案。（本案經變更議程，增列為討論事項第一案。【經在場委員79人，贊成者79人，反對者○人，多數通過，並採記名表決方式，表決結果名單附後(一)】） ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,2,"決議：本案照原院會所作決定，交法制、預算及決算兩委員會處理。【經在場委員81人
，贊成復議案通過者○人，反對者81人，少數不通過，並採記名表決方式，表決結果名單附後(二)】 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,3,二、本院親民黨黨團，針對本院第6屆第3會期第4次會議議事日程所列報告事項第八十一案，國防部函送「立法院審議本部95年度預算所提決議事項應至委員會提出專案報告並獲同意後始得動支預算案明細表」之決定，提出復議，請公決案。（本案經變更議程，增列為討論事項第二案。【經在場委員80人，贊成者78人，反對者2人，多數通過，並採記名表決方式，表決結果名單附後(三)】） ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,4,決議：本案照原院會所作決定，交國防、預算及決算兩委員會處理。【經在場委員84人，贊成復議案通過者○人，反對者84人，少數不通過，並採記名表決方式，表決結果名單附後(四)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,5,三、本院親民黨黨團，針對本院第6屆第3會期第4次會議議事日程所列報告事項第七十四案，行政院衛生署函，為該署95年度預算經報告後始得動支案，計有8件，請安排報告，以利預算之執行之決定，提出復議，請公決案。（本案經變更議程，增列為討論事項第三案。【經在場委員82人，贊成者79人，反對者3人，多數通過，並採記名表決方式，表決結果名單附後(五)】） ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,6,決議：本案照原院會所作決定，交衛生環境及社會福利、預算及決算兩委員會處理。【經在場委員85人，贊成復議案通過者○人，反對者85人，少數不通過，並採記名表決方式，表決結果名單附後(六)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,7,四、本院親民黨黨團，針對本院第6屆第3會期第4次會議議事日程所列報告事項第八十五案，教育部函送本院審議95年度中央政府總預算案所作決議第12款第12目第1節有關該部「輔導行政法人中正文化中心發展」預算解凍專案報告，請優先安排報告日程，以利預算之順利執行之決定，提出復議，請公決案。（本案經變更議程，增列為討論事項第四案。【經在場委員82人，贊成者79人，反對者3人，多數通過，並採記名表決方式，表決結果名單附後(七)】） ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,8,決議：本案照原院會所作決定，交教育及文化、預算及決算兩委員會處理。【經在場委員85人，贊成復議案通過者○人，反對者85人，少數不通過，並採記名表決方式，表決結果名單附後(八)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,9,(二)本院台灣團結聯盟黨團擬具「立法院職權行使法部分條文修正草案」，請審議案。（本案經變更議程，由法制委員會抽出逕付二讀，與第(一)案併案討論。【經在場委員77人，贊成者77人，反對者0人，多數通過；並採記名表決方式，表決結果名單附後(九)】） ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,10,0,10,二十、本院法制委員會報告併案審查本院台聯黨團擬具「中央行政機關組織基準法部分條文修正草案」、委員張顯耀等37人擬具「中央行政機關組織基準法第二條及第六條條文修正草案」、委員蔡錦隆等33人擬具「中央行政機關組織基準法第二條條文修正草案」、委員呂學樟等39人擬具「中央行政機關組織基準法第二十九條及第三十一條條文修正草案」及委員賴士葆等41人擬具「中央行政機關組織基準法第四條及第十一條條文修正草案」案。（本案經變更議程，增列為討論事項第二十案。【經在場委員78人，贊成者78人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(十)】） （本案經變更議程，增列為討論事項第二十一案。【經在場委員78人，贊成者78人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(十)】） 二十二、本院法制、預算及決算、內政及民族、國防四委員會報告併案審查行政院、考試院函請審議「中央政府機關總員額法草案」及中國國民黨黨團擬具「中央行政機關總員額法草案」二案。（本案經變更議程，增列為討論事項第二十二案。【經在場委員78人，贊成者78人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(十)】） ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/10/LCEWC03_060310.htm,"095/04/21, 095/04/25"
6,3,8,0,1,決議：「三一九槍擊事件真相調查特別委員會條例增訂第八條之一至第八條之三條文；刪除第十六條條文；並將第二條至第四條、第八條、第十一條至第十三條、第十五條及第十七條條文修正通過。〔二讀時，第二條修正為：「本會置委員十七人，由立法院各黨（政）團依據立法院各政黨席次比例推薦具有專業知識、聲譽卓著之公正人士，經立法院決議後，由立法院院長聘任之；召集委員一人，由委員互選產生之。（第一項），各黨（政）團應於本條例修正公布或每屆立法委員宣誓就職後，五日內提出推薦人選，逾期未提出者，視為放棄推薦，其缺額由現額委員選出之召集委員於五日內逕行遴選後，經立法院決議通過後，由立法院院長聘任之。（第二項），召集委員對外代表本會，其因故不能執行職務時，由委員互推一人代行其職務。（第三項），本會委員不得由監察委員或其他任職於行政、考試機關或公營事業機構之人員出任。立法委員亦不得兼任。（第四項）」【在場委員102人，贊成者102人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(一)。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/08/LCEWC03_060308.htm,"095/04/07, 095/04/11"
6,3,8,0,2,】；第三條修正為：「本會應於委員任命後十日內自行集會，互選出召集委員；其後之委員會由召集委員召集之。」【在場委員102人，贊成者102人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(二)。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/08/LCEWC03_060308.htm,"095/04/07, 095/04/11"
6,3,8,0,3,】；第四條修正為：「本會及本會委員須超出黨派以外，依法公正獨立行使職權，對全國人民負責，不受其他機關之指揮監督，亦不受任何干涉。（第一項），本會處理有關本條例事務所為之處分，得以本會名義行之，本會並有起訴及應訴之當事人能力。（第二項）」【在場委員104人，贊成者104人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(三)。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/08/LCEWC03_060308.htm,"095/04/07, 095/04/11"
6,3,8,0,4,】；第五條維持現行條文【在場委員104人，贊成者104人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(四)。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/08/LCEWC03_060308.htm,"095/04/07, 095/04/11"
6,3,8,0,5,】；第八條修正為：「本會或本會委員依本條例為調查時，得為下列行為：一、通知有關機關、團體、事業或個人到場陳述事實經過或陳述意見。二、通知有關機關、團體、事業或個人提出有關檔案冊籍、文件及其他必要之資料或證物。但審判中之案件資料之調閱，應經該繫屬法院之同意。三、派員前往有關機關、團體、事業或個人之辦公場所、事務所、營業所或其他場所為必要之調查或勘驗。四、委託鑑定。五、於必要時，得就指定案件或事項，委託其他機關調查。六、其他必要之調查行為。（第一項），各機關接受前項第五款之委託後，應即進行調查，並以書面答復。（第二項），本會執行調查之人員依法執行公務時，應出示有關執行職務之證明文件；其未出示者，受調查者得拒絕之。（第三項），本會或本會委員行使調查權時，有關受調查者之程序保障，除本條例另有規定外，準用監察法有關規定。（第四項）」【在場委員103人，贊成者103人，反對者0人，多數通過，並採記名表決方式，表決結果名單附後(五)。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec/02/06/03/08/LCEWC03_060308.htm,"095/04/07, 095/04/11"
