SURVEY	ID	valuelabelcomb
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vq3b	1清廉的;2推動民主改革的;3外省人的;4不愛中華民國的;5重視民意的;6愛台灣的;7內部鬥爭分裂的;8爛  黨;9推動環境保護的;10有理想的;11民主的;12貪污腐化的;13沒什麼人才的;14愛中華民國的;15與黑道掛勾的;16追求台獨的;17人才很多的;18亂  黨;19守法的;20有錢人的;21本省人的;22內部團結的;23保守的;24不愛台灣的;25推動經濟發展的;26內部不民主的;27激進的;28追求統一的;29暴力的;30推動社會福利的;31制衡的;32騙人的;33與金權掛勾的;34為反對而反對;35日漸萎縮;36強烈本土色彩;37溫和穩定;38貪污但有做事;39比國民黨爛;40執政較安定;41專制獨裁的;42不照顧百姓（農民）;43增進地方建設;44有活力;45老黨;46沒有作為（無能）;47照顧百姓（農民）;48無主張;49屬於國民黨的;50爭取自我利益;51失意政客的結合;52過度理想;53與民進黨有關;54提拔人才;55買票;56一人政黨;57有信用的;58沒錢的（較窮的）;59有能力的;60過渡性政黨;61領導人無能力（無骨氣;62小黨（不成氣候）;63黨產有問題;64權威性的;65分裂族群的;66人才素質良莠不一;67沒有包袱的;68要再努力的;69有經驗的;70沒有經驗的;90訪員漏問;95拒  答;98不知道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vq3c	1清廉的;2推動民主改革的;3外省人的;4不愛中華民國的;5重視民意的;6愛台灣的;7內部鬥爭分裂的;8爛  黨;9推動環境保護的;10有理想的;11民主的;12貪污腐化的;13沒什麼人才的;14愛中華民國的;15與黑道掛勾的;16追求台獨的;17人才很多的;18亂  黨;19守法的;20有錢人的;21本省人的;22內部團結的;23保守的;24不愛台灣的;25推動經濟發展的;26內部不民主的;27激進的;28追求統一的;29暴力的;30推動社會福利的;31制衡的;32騙人的;33與金權掛勾的;34為反對而反對;35日漸萎縮;36強烈本土色彩;37溫和穩定;38貪污但有做事;39比國民黨爛;40執政較安定;41專制獨裁的;42不照顧百姓（農民）;43增進地方建設;44有活力;45老黨;46沒有作為（無能）;47照顧百姓（農民）;48無主張;49屬於國民黨的;50爭取自我利益;51失意政客的結合;52過度理想;53與民進黨有關;54提拔人才;55買票;56一人政黨;57有信用的;58沒錢的（較窮的）;59有能力的;60過渡性政黨;61領導人無能力（無骨氣;62小黨（不成氣候）;63黨產有問題;64權威性的;65分裂族群的;66人才素質良莠不一;67沒有包袱的;68要再努力的;69有經驗的;70沒有經驗的;90訪員漏問;95拒  答;98不知道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vq3d	1清廉的;2推動民主改革的;3外省人的;4不愛中華民國的;5重視民意的;6愛台灣的;7內部鬥爭分裂的;8爛  黨;9推動環境保護的;10有理想的;11民主的;12貪污腐化的;13沒什麼人才的;14愛中華民國的;15與黑道掛勾的;16追求台獨的;17人才很多的;18亂  黨;19守法的;20有錢人的;21本省人的;22內部團結的;23保守的;24不愛台灣的;25推動經濟發展的;26內部不民主的;27激進的;28追求統一的;29暴力的;30推動社會福利的;31制衡的;32騙人的;33與金權掛勾的;34為反對而反對;35日漸萎縮;36強烈本土色彩;37溫和穩定;38貪污但有做事;39比國民黨爛;40執政較安定;41專制獨裁的;42不照顧百姓（農民）;43增進地方建設;44有活力;45老黨;46沒有作為（無能）;47照顧百姓（農民）;48無主張;49屬於國民黨的;50爭取自我利益;51失意政客的結合;52過度理想;53與民進黨有關;54提拔人才;55買票;56一人政黨;57有信用的;58沒錢的（較窮的）;59有能力的;60過渡性政黨;61領導人無能力（無骨氣;62小黨（不成氣候）;63黨產有問題;64權威性的;65分裂族群的;66人才素質良莠不一;67沒有包袱的;68要再努力的;69有經驗的;70沒有經驗的;90訪員漏問;95拒  答;98不知道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vr1a	1有;2沒    有;90訪員漏問;95拒    答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vr1b	1有;2沒    有;90訪員漏問;95拒    答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vr1c	1有;2沒    有;90訪員漏問;95拒    答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs01	90訪員漏問;95拒    答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs02	1本省客家人;2本省閩南人;3大陸各省市人;4原住民;5外籍人士;90訪員漏問;95拒答;98不知道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs03	1本省客家人;2本省閩南人;3大陸各省市人;4原住民;5外籍人士;90訪員漏問;95拒答;98不知道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs04	1已  婚;2分  居;3寡  居;4同  居;5離  婚;6未  婚;90訪員漏問;95拒  答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs05	1本省客家人;2本省閩南人;3大陸各省市人;4原住民;5外籍配偶;6大陸籍配偶;90訪員漏問;95拒答;98不知道;99跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs06	1不識字;2識字但未入學;3小學肄業;4小學畢業;5國、初中肄業;6國、初中畢業;7高中、職肄業;8高中、職畢業;9專科肄業;10專科畢業;11大學肄業;12大學畢業;13研究所;90訪員漏問;95拒答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs07	1沒有;2佛教;3道教;4天主教;5基督教;6回教;7一貫道;8山達基;9民間信仰;10佛+道;11摩門教;12儒教（家）;90訪員漏問;95拒答;98不知道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs08	10現役軍人;20學生;31家管，未做家庭代工;32家管，有做家庭代工;33家管，家裡有事業，有幫忙但未領薪水;34家管，家裡有事業，有幫忙且領薪水;40從未就職;50失業;60退休;1010民意代表及政府行政主管人員;1021公營企業負責人及主管人員;1022民營企業負責人及主管人員;1031公營生產及作業經理人員;1032民營生產及作業經理人員;1091公營其他經理人員;1092民營其他經理人員;2011公立部門物理學、數學研究人員及工程科學專;2012私立部門物理學、數學研究人員及工程科學專;2021公立部門生物及醫學專業人員;2022私立部門生物及醫學專業人員;2031公立部門教師;2032私立部門教師;2041公立部門會計師及商業專業人員;2042私立部門會計師及商業專業人員;2051公立部門律師及法律專業人員;2052私立部門律師及法律專業人員;2061公立部門社會科學及有關專業人員;2062私立部門社會科學及有關專業人員;2091公立部門其他專業人員;2092私立部門其他專業人員;3011公立部門物理、工程科學助理專業人員;3012私立部門物理、工程科學助理專業人員;3021公立部門生物科學及醫療助理專業人員;3022私立部門生物科學及醫療助理專業人員;3031公立部門教學及有關助理專業人員;3032私立部門教學及有關助理專業人員;3041公立部門財務及商業服務助理專業人員;3042私立部門財務及商業服務助理專業人員;3051公立部門政府行政監督及企業業務監督人員;3052私立部門政府行政監督及企業業務監督人員;3061公立部門行政助理專業人員;3062私立部門行政助理專業人員;3071公立部門海關、稅務及有關政府助理專業人員;3072私立部門海關、稅務及有關政府助理專業人員;3091公立部門其他助理專業人員;3092私立部門其他助理專業人員;4011公立部門辦公室事務人員;4012私立部門辦公室事務人員;4021公立部門顧客服務事務人員;4022私立部門顧客服務事務人員;5011公立部門個人服務工作人員;5012私立部門個人服務工作人員;5021公立部門保安服務工作人員;5022私立部門保安服務工作人員;5031公立部門模特兒、售貨員及展售說明人員;5032私立部門模特兒、售貨員及展售說明人員;6011公立部門農、林、漁、牧工作人員;6012私立部門農、林、漁、牧工作人員;7011公立部門採礦工及營建主;7012私立部門採礦工及營建主;7021公立部門金屬、機具處理及製造有關工作者;7022私立部門金屬、機具處理及製造有關工作者;7031公立部門精密儀器、手工藝、印刷及有關工作;7032私立部門精密儀器、手工藝、印刷及有關工作;7091公立部門其他技術工及有關工作者;7092私立部門其他技術工及有關工作者;8011公立部門固定生產設備操作工;8012私立部門固定生產設備操作工;8021公立部門機械操作工;8022私立部門機械操作工;8031公立部門組裝工;8032私立部門組裝工;8041公立部門駕駛員及移運設備操作工;8042私立部門駕駛員及移運設備操作工;9011公立部門小販及服務工;9012私立部門小販及服務工;9021公立部門生產體力工;9022私立部門生產體力工;9091公立部門其他非技術工及體力工;9092私立部門其他非技術工及體力工;9990訪員漏問;9995拒  答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs09	1擔任全職工作（每週工作32小時以上）;2擔任兼職工作（每週工作15小時以上，不滿;3兼差（每週工作少於15小時）;4在家幫忙;5待業中（有找工作但沒找到）;6學生或參加職業訓練;7退休;8家管;9因身體殘疾無法工作;90訪員漏問;95拒答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs10	1國語;2閩南語;3客家語;4原住民語;5其他外省方言;6國台語並用;7國客語並用;8台客語並用;9國語及其他外省方言並用;10國+台+客;11國語+原住民語;12國+台+客+原;90訪員漏問;95拒答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs11	1一人;2二人;3三人;4四人;5五人;6六人;7七人;8八人;9九人;10十人;11十一人;12十二人;13十三人;14十四人;15十五人;16十六人;17十七人;18十八人;19十九人;20二十人;21廿一人;22廿二人;23廿三人;24廿四人;25廿五人;26廿六人;27廿七人;28廿八人;29廿九人;30三十人;90訪員漏問;95拒  答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs11a	00人;1一人;2二人;3三人;4四人;5五人;6六人;7七人;8八人;9九人;95拒    答;98不 知 道;99跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs12	91長期待在那;95拒    答;98不 知 道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs12a	91長期待在那;95拒    答;98不 知 道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs13	1有;2沒    有;90訪員漏問;95拒    答;98不 知 道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs14	125000元以下;225001元~36000元;336001元~45000元;445001元~54000元;554001元~62000元;662001元~72000元;772001元~84000元;884001元~101000元;9101001元~132000元;10132001元以上;90訪員漏問;95拒  答;96不一定;98不知道
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs15	1留電話;2留行動電話;3沒有電話;4不願留電話;90訪員漏問
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs16	90訪員漏問;95拒  答
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs17	1男;2女;90訪員漏問
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs18	1國語;2台語;3客家語;4國台語並用;5國客語並用;6台客語並用;7國語+原住民語;90訪員漏填
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs7a	1有;2沒有;90訪員漏問;95拒答;99跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs8a	10現役軍人;20學生;1010民意代表及政府行政主管人員;1021公營企業負責人及主管人員;1022民營企業負責人及主管人員;1031公營生產及作業經理人員;1032民營生產及作業經理人員;1091公營其他經理人員;1092民營其他經理人員;2011公立部門物理學、數學研究人員及工程科學專;2012私立部門物理學、數學研究人員及工程科學專;2021公立部門生物及醫學專業人員;2022私立部門生物及醫學專業人員;2031公立部門教師;2032私立部門教師;2041公立部門會計師及商業專業人員;2042私立部門會計師及商業專業人員;2051公立部門律師及法律專業人員;2052私立部門律師及法律專業人員;2061公立部門社會科學及有關專業人員;2062私立部門社會科學及有關專業人員;2091公立部門其他專業人員;2092私立部門其他專業人員;3011公立部門物理、工程科學助理專業人員;3012私立部門物理、工程科學助理專業人員;3021公立部門生物科學及醫療助理專業人員;3022私立部門生物科學及醫療助理專業人員;3031公立部門教學及有關助理專業人員;3032私立部門教學及有關助理專業人員;3041公立部門財務及商業服務助理專業人員;3042私立部門財務及商業服務助理專業人員;3051公立部門政府行政監督及企業業務監督人員;3052私立部門政府行政監督及企業業務監督人員;3061公立部門行政助理專業人員;3062私立部門行政助理專業人員;3071公立部門海關、稅務及有關政府助理專業人員;3072私立部門海關、稅務及有關政府助理專業人員;3091公立部門其他助理專業人員;3092私立部門其他助理專業人員;4011公立部門辦公室事務人員;4012私立部門辦公室事務人員;4021公立部門顧客服務事務人員;4022私立部門顧客服務事務人員;5011公立部門個人服務工作人員;5012私立部門個人服務工作人員;5021公立部門保安服務工作人員;5022私立部門保安服務工作人員;5031公立部門模特兒、售貨員及展售說明人員;5032私立部門模特兒、售貨員及展售說明人員;6011公立部門農、林、漁、牧工作人員;6012私立部門農、林、漁、牧工作人員;7011公立部門採礦工及營建主;7012私立部門採礦工及營建主;7021公立部門金屬、機具處理及製造有關工作者;7022私立部門金屬、機具處理及製造有關工作者;7031公立部門精密儀器、手工藝、印刷及有關工作;7032私立部門精密儀器、手工藝、印刷及有關工作;7091公立部門其他技術工及有關工作者;7092私立部門其他技術工及有關工作者;8011公立部門固定生產設備操作工;8012私立部門固定生產設備操作工;8021公立部門機械操作工;8022私立部門機械操作工;8031公立部門組裝工;8032私立部門組裝工;8041公立部門駕駛員及移運設備操作工;8042私立部門駕駛員及移運設備操作工;9011公立部門小販及服務工;9012私立部門小販及服務工;9021公立部門生產體力工;9022私立部門生產體力工;9091公立部門其他非技術工及體力工;9092私立部門其他非技術工及體力工;9990訪員漏問;9995拒  答;9999跳題
2004臺灣選舉與民主化調查：2004年立法委員選舉大型面訪案-B卷	vs8b	10現役軍人;70配偶已過世;1010民意代表及政府行政主管人員;1021公營企業負責人及主管人員;1022民營企業負責人及主管人員;1031公營生產及作業經理人員;1032民營生產及作業經理人員;1091公營其他經理人員;1092民營其他經理人員;2011公立部門物理學、數學研究人員及工程科學專;2012私立部門物理學、數學研究人員及工程科學專;2021公立部門生物及醫學專業人員;2022私立部門生物及醫學專業人員;2031公立部門教師;2032私立部門教師;2041公立部門會計師及商業專業人員;2042私立部門會計師及商業專業人員;2051公立部門律師及法律專業人員;2052私立部門律師及法律專業人員;2061公立部門社會科學及有關專業人員;2062私立部門社會科學及有關專業人員;2091公立部門其他專業人員;2092私立部門其他專業人員;3011公立部門物理、工程科學助理專業人員;3012私立部門物理、工程科學助理專業人員;3021公立部門生物科學及醫療助理專業人員;3022私立部門生物科學及醫療助理專業人員;3031公立部門教學及有關助理專業人員;3032私立部門教學及有關助理專業人員;3041公立部門財務及商業服務助理專業人員;3042私立部門財務及商業服務助理專業人員;3051公立部門政府行政監督及企業業務監督人員;3052私立部門政府行政監督及企業業務監督人員;3061公立部門行政助理專業人員;3062私立部門行政助理專業人員;3071公立部門海關、稅務及有關政府助理專業人員;3072私立部門海關、稅務及有關政府助理專業人員;3091公立部門其他助理專業人員;3092私立部門其他助理專業人員;4011公立部門辦公室事務人員;4012私立部門辦公室事務人員;4021公立部門顧客服務事務人員;4022私立部門顧客服務事務人員;5011公立部門個人服務工作人員;5012私立部門個人服務工作人員;5021公立部門保安服務工作人員;5022私立部門保安服務工作人員;5031公立部門模特兒、售貨員及展售說明人員;5032私立部門模特兒、售貨員及展售說明人員;6011公立部門農、林、漁、牧工作人員;6012私立部門農、林、漁、牧工作人員;7011公立部門採礦工及營建主;7012私立部門採礦工及營建主;7021公立部門金屬、機具處理及製造有關工作者;7022私立部門金屬、機具處理及製造有關工作者;7031公立部門精密儀器、手工藝、印刷及有關工作;7032私立部門精密儀器、手工藝、印刷及有關工作;7091公立部門其他技術工及有關工作者;7092私立部門其他技術工及有關工作者;8011公立部門固定生產設備操作工;8012私立部門固定生產設備操作工;8021公立部門機械操作工;8022私立部門機械操作工;8031公立部門組裝工;8032私立部門組裝工;8041公立部門駕駛員及移運設備操作工;8042私立部門駕駛員及移運設備操作工;9011公立部門小販及服務工;9012私立部門小販及服務工;9021公立部門生產體力工;9022私立部門生產體力工;9091公立部門其他非技術工及體力工;9092私立部門其他非技術工及體力工;9990訪員漏問;9995拒  答;9999跳題
